0,0,0.03679060935974121
580.6185964277348,472.69590502294466,0.13695383071899414
609.175238027483,492.5025591635679,0.21983909606933594
621.6374785631882,501.0804113782851,0.2898232936859131
627.1182575679727,504.8137314930039,0.3469846248626709
627.9900305861789,505.38077281967793,0.403702974319458
624.2883309464352,503.9731600536112,0.4697082042694092
624.2156517013431,504.709189801543,0.5299990177154541
624.9282800870067,503.90348429422403,0.5861506462097168
623.07257883105,503.53463188128,0.6447012424468994
622.4202787400571,503.99988294239205,0.7006306648254395
624.4595907494482,504.1630081442653,0.779123067855835
623.5769049424025,503.1188884598549,0.8431944847106934
622.7352728851722,502.9671309030186,0.890540361404419
622.1805472742534,504.64111467199035,0.9473593235015869
623.3629192227694,503.4145359644525,1.0043585300445557
623.1047665621236,502.8025355601019,1.0578444004058838
624.5637528550386,502.4657767079034,1.1148316860198975
622.6411016908506,502.19981382840587,1.1766636371612549
623.3913994217459,504.1949795019621,1.2377514839172363
623.4562465672255,503.3748853011635,1.3014922142028809
623.2068585082335,504.31075812993396,1.3740205764770508
624.7804836750131,503.79541968044936,1.4286003112792969
624.9870444928447,503.04758997131466,1.4892749786376953
624.8100130488001,503.0466022065532,1.5461187362670898
625.7972946230025,504.5705086452467,1.604658603668213
623.3673982088812,501.87277616751396,1.6661548614501953
624.274520904415,503.50532093767316,1.735020399093628
624.145575426638,503.20252425291847,1.80462646484375
623.0862123022089,502.63662097631806,1.85817551612854
623.3113018295321,502.860076296371,1.934600830078125
623.4746464440229,503.0649919624347,2.005740165710449
623.5510973877118,502.61344279173073,2.0814900398254395
625.1329172881558,503.582025140359,2.1885557174682617
624.1332066021357,502.20720171615346,2.265923500061035
623.6923261969657,499.9888236630213,2.3399734497070312
624.3200210827862,497.3730395022134,2.421359062194824
620.1291597990071,491.87564884470055,2.4989795684814453
612.1201879620262,484.8176554638662,2.5729947090148926
602.868469590538,478.03527332599464,2.650071382522583
591.8665369371106,470.82815049749314,2.7330334186553955
580.8371023797855,464.0619724801366,2.80601167678833
569.6899526283954,454.4094112423928,2.890491247177124
559.0019871828341,446.3773222635455,2.9505677223205566
541.9686886456859,434.3471064268023,3.0340449810028076
529.1903921781523,422.02791380259384,3.1037933826446533
518.1101695942043,412.5077946260934,3.1749250888824463
509.2559980614192,404.3231513437303,3.248286008834839
500.22187816546074,395.06199666582233,3.3304688930511475
495.0794892038075,387.4349841498974,3.413055658340454
488.51734458069427,377.0325956486097,3.4963784217834473
481.18655107116734,365.5851839279211,3.574213743209839
473.0843103384394,355.8226334987885,3.6495842933654785
464.1797937099168,345.75804805030253,3.715531826019287
458.7103819205724,340.6324294882189,3.8017330169677734
453.5790364193273,337.39537586172,3.88250994682312
442.6976376486453,329.0966048061017,3.9607021808624268
437.1115336605434,327.2581272689606,4.030778169631958
428.24630631075297,321.237885355826,4.104520797729492
419.20605769759266,317.3505134510538,4.186143159866333
414.7832003756305,317.3143236887229,4.266836643218994
415.0891535203714,318.6220260013179,4.341774225234985
412.2775634972365,317.53650933465883,4.422469615936279
